xflr5 v6.47

Kea Atmos
T4-2.0°-VLM2
QInf  =   20.000000 m/s
Alpha =    2.000000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    0.834569
Cy    =   -0.000000
Cd    =    0.023658     ICd   =    0.012528     PCd   =    0.011131
Cl   = 3.47646e-17
Cm   =   -0.124199
ICn   =    0.000000     PCn   =    0.000000 
XCP   =    0.600947     YCP   =   -0.000000     ZCP   =    0.096805  
XNP   =    0.000000
Bending =   12.813120

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
 977       7.277e-01       1.847e+00       1.040e-01           0.178          -0.154           0.972       1.406e-03          0.7608
 978       7.055e-01       1.847e+00       1.077e-01           0.132          -0.155           0.979       1.839e-03          0.8292
 979       6.772e-01       1.846e+00       1.111e-01           0.091          -0.156           0.984       2.165e-03          0.8982
 980       6.444e-01       1.846e+00       1.137e-01           0.043          -0.156           0.987       2.366e-03          0.9138
 981       6.090e-01       1.846e+00       1.148e-01          -0.000          -0.156           0.988       2.435e-03          0.9033
 982       5.731e-01       1.846e+00       1.145e-01          -0.036          -0.156           0.987       2.366e-03          0.9088
 983       5.388e-01       1.846e+00       1.129e-01          -0.078          -0.156           0.985       2.163e-03          0.8991
 984       5.080e-01       1.846e+00       1.102e-01          -0.124          -0.155           0.980       1.837e-03          0.8753
 985       4.826e-01       1.847e+00       1.067e-01          -0.182          -0.154           0.971       1.407e-03          0.8171
 986       4.640e-01       1.847e+00       1.030e-01          -0.263          -0.151           0.953       8.954e-04          0.6110
 987       4.533e-01       1.848e+00       1.000e-01          -0.345          -0.147           0.927       3.129e-04          0.3109
Strip 77
 988       7.489e-01       1.914e+00       1.094e-01           0.284          -0.150           0.947       3.063e-04          0.4495
 989       7.424e-01       1.914e+00       1.112e-01           0.248          -0.152           0.957       8.918e-04          0.6879
 990       7.277e-01       1.914e+00       1.145e-01           0.178          -0.154           0.972       1.406e-03          0.7594
 991       7.055e-01       1.913e+00       1.182e-01           0.132          -0.155           0.979       1.839e-03          0.8272
 992       6.772e-01       1.913e+00       1.216e-01           0.091          -0.156           0.984       2.165e-03          0.8957
 993       6.444e-01       1.913e+00       1.242e-01           0.043          -0.156           0.987       2.366e-03          0.9107
 994       6.090e-01       1.913e+00       1.253e-01          -0.000          -0.156           0.988       2.435e-03          0.8996
 995       5.731e-01       1.913e+00       1.250e-01          -0.036          -0.156           0.987       2.366e-03          0.9045
 996       5.388e-01       1.913e+00       1.234e-01          -0.078          -0.156           0.985       2.163e-03          0.8939
 997       5.080e-01       1.913e+00       1.207e-01          -0.124          -0.155           0.980       1.837e-03          0.8688
 998       4.826e-01       1.913e+00       1.173e-01          -0.182          -0.154           0.971       1.407e-03          0.8083
 999       4.640e-01       1.914e+00       1.135e-01          -0.263          -0.151           0.953       8.954e-04          0.5972
1000       4.533e-01       1.914e+00       1.105e-01          -0.345          -0.147           0.927       3.129e-04          0.2792
Strip 78
1001       7.489e-01       1.981e+00       1.199e-01           0.284          -0.150           0.947       3.063e-04          0.4489
1002       7.424e-01       1.981e+00       1.217e-01           0.248          -0.152           0.957       8.918e-04          0.6868
1003       7.277e-01       1.980e+00       1.251e-01           0.178          -0.154           0.972       1.406e-03          0.7577
1004       7.055e-01       1.980e+00       1.288e-01           0.132          -0.155           0.979       1.839e-03          0.8250
1005       6.772e-01       1.979e+00       1.322e-01           0.091          -0.156           0.984       2.165e-03          0.8929
1006       6.444e-01       1.979e+00       1.347e-01           0.043          -0.156           0.987       2.366e-03          0.9073
1007       6.090e-01       1.979e+00       1.359e-01          -0.000          -0.156           0.988       2.435e-03          0.8955
1008       5.731e-01       1.979e+00       1.355e-01          -0.036          -0.156           0.987       2.366e-03          0.8996
1009       5.388e-01       1.979e+00       1.340e-01          -0.078          -0.156           0.985       2.163e-03          0.8880
1010       5.080e-01       1.980e+00       1.313e-01          -0.124          -0.155           0.980       1.837e-03          0.8614
1011       4.826e-01       1.980e+00       1.278e-01          -0.182          -0.154           0.971       1.407e-03          0.7984
1012       4.640e-01       1.980e+00       1.241e-01          -0.263          -0.151           0.953       8.954e-04          0.5816
1013       4.533e-01       1.981e+00       1.211e-01          -0.345          -0.147           0.927       3.129e-04          0.2435
Strip 79
1014       7.489e-01       2.047e+00       1.305e-01           0.284          -0.150           0.947       3.063e-04          0.4482
1015       7.424e-01       2.047e+00       1.323e-01           0.248          -0.152           0.957       8.918e-04          0.6856
1016       7.277e-01       2.047e+00       1.356e-01           0.178          -0.154           0.972       1.406e-03          0.7559
1017       7.055e-01       2.046e+00       1.393e-01           0.132          -0.155           0.979       1.839e-03          0.8225
1018       6.772e-01       2.046e+00       1.427e-01           0.091          -0.156           0.984       2.165e-03          0.8897
1019       6.444e-01       2.046e+00       1.453e-01           0.043          -0.156           0.987       2.366e-03          0.9034
1020       6.090e-01       2.046e+00       1.464e-01          -0.000          -0.156           0.988       2.435e-03          0.8909
1021       5.731e-01       2.046e+00       1.461e-01          -0.036          -0.156           0.987       2.366e-03          0.8941
1022       5.388e-01       2.046e+00       1.445e-01          -0.078          -0.156           0.985       2.163e-03          0.8813
1023       5.080e-01       2.046e+00       1.418e-01          -0.124          -0.155           0.980       1.837e-03          0.8531
1024       4.826e-01       2.046e+00       1.383e-01          -0.182          -0.154           0.971       1.407e-03          0.7871
1025       4.640e-01       2.047e+00       1.346e-01          -0.263          -0.151           0.953       8.954e-04          0.5640
1026       4.533e-01       2.047e+00       1.316e-01          -0.345          -0.147           0.927       3.129e-04          0.2030
Strip 80
1027       7.489e-01       2.114e+00       1.410e-01           0.284          -0.150           0.947       3.063e-04          0.4475
1028       7.424e-01       2.114e+00       1.428e-01           0.248          -0.152           0.957       8.918e-04          0.6842
1029       7.277e-01       2.113e+00       1.462e-01           0.178          -0.154           0.972       1.406e-03          0.7537
1030       7.055e-01       2.113e+00       1.498e-01           0.132          -0.155           0.979       1.839e-03          0.8196
1031       6.772e-01       2.112e+00       1.532e-01           0.091          -0.156           0.984       2.165e-03          0.8861
1032       6.444e-01       2.112e+00       1.558e-01           0.043          -0.156           0.987       2.366e-03          0.8990
1033       6.090e-01       2.112e+00       1.569e-01          -0.000          -0.156           0.988       2.435e-03          0.8856
1034       5.731e-01       2.112e+00       1.566e-01          -0.036          -0.156           0.987       2.366e-03          0.8878
1035       5.388e-01       2.112e+00       1.550e-01          -0.078          -0.156           0.985       2.163e-03          0.8737
1036       5.080e-01       2.113e+00       1.523e-01          -0.124          -0.155           0.980       1.837e-03          0.8436
1037       4.826e-01       2.113e+00       1.489e-01          -0.182          -0.154           0.971       1.407e-03          0.7744
